Time (seconds);Time (microseconds);Speed (m/s);Steering angle (deg);Lane change
0;0;30.0413055555515;-0.0;0
0;10000;30.00783600324085;-0.0;0
0;20000;29.976494001944964;-0.0;0
0;30000;30.01875703262894;-0.0;0
0;40000;30.011886615483714;-0.0;0
0;50000;30.011806574664206;-0.0;0
0;60000;29.950657331158915;-0.0;0
0;70000;29.97139643258112;-0.0;0
0;80000;29.9073814722818;-0.0;0
0;90000;29.867417352832163;-0.0;0
0;100000;29.815867907073194;-0.0;0
0;110000;29.836301944188154;-0.0;0
0;120000;29.800396945595867;-0.0;0
0;130000;29.85523834838148;-0.0;0
0;140000;29.86054529762241;-0.0;0
0;150000;29.82281870921195;-0.0;0
0;160000;29.90585663952002;-0.0;0
0;170000;29.897139477448626;-0.0;0
0;180000;29.86341460882216;-0.0;0
0;190000;29.86976697090489;-0.0;0
0;200000;29.897436550459485;-0.0;0
0;210000;29.936130513071987;-0.0;0
0;220000;29.967317332896247;-0.0;0
0;230000;29.948043312636095;-0.0;0
0;240000;29.879866601309498;-0.0;0
0;250000;29.840568901326314;-0.0;0
0;260000;29.858832909554195;-0.0;0
0;270000;29.90671576166268;-0.0;0
0;280000;29.948244587988825;-0.0;0
0;290000;29.89620844608697;-0.0;0
0;300000;29.872949868254477;-0.0;0
0;310000;29.91272580479217;-0.0;0
0;320000;29.939139389286822;-0.0;0
0;330000;29.929075416486373;-0.0;0
0;340000;29.926827654333454;-0.0;0
0;350000;29.937871116194348;-0.0;0
0;360000;29.94682866708556;-0.0;0
0;370000;29.929719056776186;-0.0;0
0;380000;30.015579808513383;-0.0;0
0;390000;30.043915137436098;-0.0;0
0;400000;30.080077353644;-0.0;0
0;410000;30.104053724496133;-0.0;0
0;420000;30.14209490395473;-0.0;0
0;430000;30.05593744682346;-0.0;0
0;440000;30.081057134036953;-0.0;0
0;450000;30.132231475882797;-0.0;0
0;460000;30.05771139984585;-0.0;0
0;470000;30.077014344342142;-0.0;0
0;480000;30.138956097024575;-0.0;0
0;490000;30.076044681170316;-0.0;0
0;500000;29.965158865120518;-0.0;0
0;510000;29.955975733928323;-0.0;0
0;520000;29.953131921566783;-0.0;0
0;530000;29.929641280368596;-0.0;0
0;540000;29.923612273644935;-0.0;0
0;550000;29.955983633626197;-0.0;0
0;560000;29.8936171895059;-0.0;0
0;570000;29.84943070577575;-0.0;0
0;580000;29.84474828006428;-0.0;0
0;590000;29.82573529329834;-0.0;0
0;600000;29.837781351938297;-0.0;0
0;610000;29.825048598004415;-0.0;0
0;620000;29.87441290335799;-0.0;0
0;630000;29.85261776353849;-0.0;0
0;640000;29.897265598240246;-0.0;0
0;650000;29.934279813869054;-0.0;0
0;660000;29.98525396317301;-0.0;0
0;670000;29.968601009558835;-0.0;0
0;680000;29.941462260229265;-0.0;0
0;690000;29.936061786010807;-0.0;0
0;700000;29.961010338113987;-0.0;0
0;710000;29.898784451894212;-0.0;0
0;720000;29.927350379828003;-0.0;0
0;730000;29.98949426106332;-0.0;0
0;740000;29.95619098628871;-0.0;0
0;750000;30.036510705159944;-0.0;0
0;760000;30.03483043192795;-0.0;0
0;770000;30.032085900477654;-0.0;0
0;780000;30.01582045681046;-0.0;0
0;790000;30.08770624704569;-0.0;0
0;800000;30.20933515771009;-0.0;0
0;810000;30.19855928453963;-0.0;0
0;820000;30.214835630508244;-0.0;0
0;830000;30.22108173695988;-0.0;0
0;840000;30.268633779231592;-0.0;0
0;850000;30.23378316978207;-0.0;0
0;860000;30.29526122638181;-0.0;0
0;870000;30.245498160895536;-0.0;0
0;880000;30.260010788234737;-0.0;0
0;890000;30.273549886044407;-0.0;0
0;900000;30.299698544311294;-0.0;0
0;910000;30.347247629876385;-0.0;0
0;920000;30.37588846853462;-0.0;0
0;930000;30.336111076850088;-0.0;0
0;940000;30.303613808945276;-0.0;0
0;950000;30.266780810286875;-0.0;0
0;960000;30.308185820662178;-0.0;0
0;970000;30.36364600964787;-0.0;0
0;980000;30.415636477500126;-0.0;0
0;990000;30.499597872629298;-0.0;0
1;0;30.420877101396286;-0.0;0
1;10000;30.369012444558212;-0.0;0
1;20000;30.361059842936132;-0.0;0
1;30000;30.369742418150388;-0.0;0
1;40000;30.370966622779193;-0.0;0
1;50000;30.231976627485647;-0.0;0
1;60000;30.31513755481513;-0.0;0
1;70000;30.265225030909022;-0.0;0
1;80000;30.200662814470512;-0.0;0
1;90000;30.165766460974513;-0.0;0
1;100000;30.094211153368676;-0.0;0
1;110000;30.10798163759681;-0.0;0
1;120000;30.093307305637605;-0.0;0
1;130000;30.090475026287265;-0.0;0
1;140000;30.051172377739515;-0.0;0
1;150000;30.087433280142886;-0.0;0
1;160000;30.07820421457881;-0.0;0
1;170000;30.126876911028695;-0.0;0
1;180000;30.081705170673356;-0.0;0
1;190000;30.129337607518316;-0.0;0
1;200000;30.114347096153264;-0.0;0
1;210000;30.11365690284376;-0.0;0
1;220000;30.062183015836805;-0.0;0
1;230000;30.12198314253806;-0.0;0
1;240000;30.14925344908793;-0.0;0
1;250000;30.195952383302036;-0.0;0
1;260000;30.192549811168558;-0.0;0
1;270000;30.209609585982506;-0.0;0
1;280000;30.16846003040556;-0.0;0
1;290000;30.04745219999571;-0.0;0
1;300000;30.07550085107673;-0.0;0
1;310000;30.154747626349625;-0.0;0
1;320000;30.133180998216876;-0.0;0
1;330000;30.04691246695274;-0.0;0
1;340000;30.03689498944513;-0.0;0
1;350000;30.03312521008291;-0.0;0
1;360000;29.954348389913495;-0.0;0
1;370000;29.927163488932184;-0.0;0
1;380000;29.901175360952344;-0.0;0
1;390000;29.948532013695818;-0.0;0
1;400000;29.973988869738342;-0.0;0
1;410000;29.949948781440643;-0.0;0
1;420000;29.94923741098661;-0.0;0
1;430000;29.965768194843207;-0.0;0
1;440000;30.021317043522547;-0.0;0
1;450000;29.921067425513954;-0.0;0
1;460000;29.97338224459545;-0.0;0
1;470000;29.991061462924726;-0.0;0
1;480000;29.95293999591821;-0.0;0
1;490000;29.914870047894645;-0.0;0
1;500000;29.94179710385693;-0.0;0
1;510000;29.976744989068347;-0.0;0
